id_subject;id_cohort;img_data_settings_id;img_data_modality;img_data_config;img_data_noise_level;img_data_noise_iter;img_data_rotation_angle;img_data_roi_randomise_iter;img_data_roi_adapt_size;img_data_translate_x;img_data_translate_y;img_data_translate_z;img_data_voxel_size;img_data_roi;diag_img_dim_x_init_img_CT;diag_img_dim_y_init_img_CT;diag_img_dim_z_init_img_CT;diag_vox_dim_x_init_img_CT;diag_vox_dim_y_init_img_CT;diag_vox_dim_z_init_img_CT;diag_mean_int_init_img_CT;diag_min_int_init_img_CT;diag_max_int_init_img_CT;diag_int_map_dim_x_init_roi;diag_int_map_dim_y_init_roi;diag_int_map_dim_z_init_roi;diag_int_bb_dim_x_init_roi;diag_int_bb_dim_y_init_roi;diag_int_bb_dim_z_init_roi;diag_int_vox_dim_x_init_roi;diag_int_vox_dim_y_init_roi;diag_int_vox_dim_z_init_roi;diag_int_vox_count_init_roi;diag_int_mean_int_init_roi;diag_int_min_int_init_roi;diag_int_max_int_init_roi;diag_mrp_map_dim_x_init_roi;diag_mrp_map_dim_y_init_roi;diag_mrp_map_dim_z_init_roi;diag_mrp_bb_dim_x_init_roi;diag_mrp_bb_dim_y_init_roi;diag_mrp_bb_dim_z_init_roi;diag_mrp_vox_dim_x_init_roi;diag_mrp_vox_dim_y_init_roi;diag_mrp_vox_dim_z_init_roi;diag_mrp_vox_count_init_roi;diag_mrp_mean_int_init_roi;diag_mrp_min_int_init_roi;diag_mrp_max_int_init_roi;diag_img_dim_x_interp_img_CT;diag_img_dim_y_interp_img_CT;diag_img_dim_z_interp_img_CT;diag_vox_dim_x_interp_img_CT;diag_vox_dim_y_interp_img_CT;diag_vox_dim_z_interp_img_CT;diag_mean_int_interp_img_CT;diag_min_int_interp_img_CT;diag_max_int_interp_img_CT;diag_int_map_dim_x_interp_roi;diag_int_map_dim_y_interp_roi;diag_int_map_dim_z_interp_roi;diag_int_bb_dim_x_interp_roi;diag_int_bb_dim_y_interp_roi;diag_int_bb_dim_z_interp_roi;diag_int_vox_dim_x_interp_roi;diag_int_vox_dim_y_interp_roi;diag_int_vox_dim_z_interp_roi;diag_int_vox_count_interp_roi;diag_int_mean_int_interp_roi;diag_int_min_int_interp_roi;diag_int_max_int_interp_roi;diag_mrp_map_dim_x_interp_roi;diag_mrp_map_dim_y_interp_roi;diag_mrp_map_dim_z_interp_roi;diag_mrp_bb_dim_x_interp_roi;diag_mrp_bb_dim_y_interp_roi;diag_mrp_bb_dim_z_interp_roi;diag_mrp_vox_dim_x_interp_roi;diag_mrp_vox_dim_y_interp_roi;diag_mrp_vox_dim_z_interp_roi;diag_mrp_vox_count_interp_roi;diag_mrp_mean_int_interp_roi;diag_mrp_min_int_interp_roi;diag_mrp_max_int_interp_roi;diag_img_dim_x_reseg_img_CT;diag_img_dim_y_reseg_img_CT;diag_img_dim_z_reseg_img_CT;diag_vox_dim_x_reseg_img_CT;diag_vox_dim_y_reseg_img_CT;diag_vox_dim_z_reseg_img_CT;diag_mean_int_reseg_img_CT;diag_min_int_reseg_img_CT;diag_max_int_reseg_img_CT;diag_int_map_dim_x_reseg_roi;diag_int_map_dim_y_reseg_roi;diag_int_map_dim_z_reseg_roi;diag_int_bb_dim_x_reseg_roi;diag_int_bb_dim_y_reseg_roi;diag_int_bb_dim_z_reseg_roi;diag_int_vox_dim_x_reseg_roi;diag_int_vox_dim_y_reseg_roi;diag_int_vox_dim_z_reseg_roi;diag_int_vox_count_reseg_roi;diag_int_mean_int_reseg_roi;diag_int_min_int_reseg_roi;diag_int_max_int_reseg_roi;diag_mrp_map_dim_x_reseg_roi;diag_mrp_map_dim_y_reseg_roi;diag_mrp_map_dim_z_reseg_roi;diag_mrp_bb_dim_x_reseg_roi;diag_mrp_bb_dim_y_reseg_roi;diag_mrp_bb_dim_z_reseg_roi;diag_mrp_vox_dim_x_reseg_roi;diag_mrp_vox_dim_y_reseg_roi;diag_mrp_vox_dim_z_reseg_roi;diag_mrp_vox_count_reseg_roi;diag_mrp_mean_int_reseg_roi;diag_mrp_min_int_reseg_roi;diag_mrp_max_int_reseg_roi;wavelet_db3_llh_invar_level_1_stat_mean;wavelet_db3_llh_invar_level_1_stat_var;wavelet_db3_llh_invar_level_1_stat_skew;wavelet_db3_llh_invar_level_1_stat_kurt;wavelet_db3_llh_invar_level_1_stat_median;wavelet_db3_llh_invar_level_1_stat_min;wavelet_db3_llh_invar_level_1_stat_p10;wavelet_db3_llh_invar_level_1_stat_p90;wavelet_db3_llh_invar_level_1_stat_max;wavelet_db3_llh_invar_level_1_stat_iqr;wavelet_db3_llh_invar_level_1_stat_range;wavelet_db3_llh_invar_level_1_stat_mad;wavelet_db3_llh_invar_level_1_stat_rmad;wavelet_db3_llh_invar_level_1_stat_medad;wavelet_db3_llh_invar_level_1_stat_cov;wavelet_db3_llh_invar_level_1_stat_qcod;wavelet_db3_llh_invar_level_1_stat_energy;wavelet_db3_llh_invar_level_1_stat_rms
phantom;;6.B;CT;6.B;-1.0;0;0.0;-1;2.0;0.75;0.5;0.5;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;200;197;180;1.0;1.0;1.0;-265.36234;-1197.0;3199.0;200;197;180;97;96;79;1.0;1.0;1.0;365079;-49.043915;-1006.0;768.0;200;197;180;97;96;79;1.0;1.0;1.0;365079;-49.043915;-1006.0;768.0;200;197;180;1.0;1.0;1.0;-265.36234;-1197.0;3199.0;200;197;180;101;100;83;1.0;1.0;1.0;426171;-82.59718;-1000.0;400.0;200;197;180;101;100;83;1.0;1.0;1.0;426505;-82.23994;-1049.0;867.0;0.0905594;316.54886;0.27958608167663096;7.3261093005642035;0.08808581;-148.5163;-16.195919036865234;15.330432891845703;168.31535;10.423173427581787;316.83167;10.5876;4.830777;10.587603;196.46574;135.8434619949911;134907440.0;17.792050550042593
phantom;;6.B;CT;6.B;-1.0;0;0.0;-1;-2.0;0.75;0.5;0.75;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;200;197;180;1.0;1.0;1.0;-265.76132;-1217.0;3156.0;200;197;180;98;96;78;1.0;1.0;1.0;359065;-45.005135;-1001.0;761.0;200;197;180;98;96;78;1.0;1.0;1.0;359065;-45.005135;-1001.0;761.0;200;197;180;1.0;1.0;1.0;-265.76132;-1217.0;3156.0;200;197;180;93;89;74;1.0;1.0;1.0;302625;-16.35431;-995.0;260.0;200;197;180;93;89;74;1.0;1.0;1.0;302625;-16.35431;-995.0;260.0;-0.08825616;179.1465;0.11000389611232944;11.194239472691157;0.11692605;-140.30782;-10.430708503723144;9.911359977722174;151.46529;8.481633186340332;291.7731;7.770538;3.6899574;7.7676697;-151.65584;61.20036471235893;54216560.0;13.384852140830231
phantom;;6.B;CT;6.B;-1.0;0;0.0;-1;0.0;0.75;0.5;0.75;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;200;197;180;1.0;1.0;1.0;-265.76132;-1217.0;3156.0;200;197;180;98;96;78;1.0;1.0;1.0;359065;-45.005135;-1001.0;761.0;200;197;180;98;96;78;1.0;1.0;1.0;359065;-45.005135;-1001.0;761.0;200;197;180;1.0;1.0;1.0;-265.76132;-1217.0;3156.0;200;197;180;98;96;78;1.0;1.0;1.0;359009;-45.093765;-996.0;392.0;200;197;180;98;96;78;1.0;1.0;1.0;359065;-45.005135;-1001.0;761.0;-0.1766255;247.87343;0.1676025928649341;8.935168785702826;0.052149713;-141.48042;-13.597325325012205;12.015920257568359;167.95425;9.403220653533936;309.4347;9.223676;4.2226515;9.220399;-89.13773;-178.60523860847198;88999980.0;15.744986632666627
phantom;;6.B;CT;6.B;-1.0;0;0.0;-1;2.0;0.75;0.5;0.75;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;200;197;180;1.0;1.0;1.0;-265.76132;-1217.0;3156.0;200;197;180;98;96;78;1.0;1.0;1.0;359065;-45.005135;-1001.0;761.0;200;197;180;98;96;78;1.0;1.0;1.0;359065;-45.005135;-1001.0;761.0;200;197;180;1.0;1.0;1.0;-265.76132;-1217.0;3156.0;200;197;180;102;100;82;1.0;1.0;1.0;420722;-79.417076;-1000.0;400.0;200;197;180;102;100;82;1.0;1.0;1.0;421042;-79.07186;-1051.0;880.0;0.07988558;313.40088;0.28231933463519193;7.3974340453347445;0.088498235;-147.13512;-16.060053634643552;15.159918594360361;167.95425;10.362644791603088;315.08936;10.521079;4.7956467;10.521077;221.60611;154.0708584939269;131857310.0;17.703310962041378
phantom;;6.B;CT;6.B;-1.0;0;0.0;-1;-2.0;0.75;0.75;0.0;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;200;197;180;1.0;1.0;1.0;-264.68387;-1122.0;3475.0;200;197;180;98;97;78;1.0;1.0;1.0;358384;-46.76741;-998.0;758.0;200;197;180;98;97;78;1.0;1.0;1.0;358384;-46.76741;-998.0;758.0;200;197;180;1.0;1.0;1.0;-264.68387;-1122.0;3475.0;200;197;180;93;90;74;1.0;1.0;1.0;302123;-17.994816;-988.0;268.0;200;197;180;93;90;74;1.0;1.0;1.0;302123;-17.994816;-988.0;268.0;-0.08722752;180.5037;0.11332752767097261;11.13223612448819;0.1113108;-137.43182;-10.523525047302247;9.961548423767088;154.57661;8.440232753753662;292.00842;7.790919;3.6791618;7.7882905;-154.0244;48.32821667963577;54536616.0;13.43544944125001
phantom;;6.B;CT;6.B;-1.0;0;0.0;-1;0.0;0.75;0.75;0.0;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;200;197;180;1.0;1.0;1.0;-264.68387;-1122.0;3475.0;200;197;180;98;97;78;1.0;1.0;1.0;358384;-46.76741;-998.0;758.0;200;197;180;98;97;78;1.0;1.0;1.0;358384;-46.76741;-998.0;758.0;200;197;180;1.0;1.0;1.0;-264.68387;-1122.0;3475.0;200;197;180;98;97;78;1.0;1.0;1.0;358332;-46.853916;-998.0;393.0;200;197;180;98;97;78;1.0;1.0;1.0;358384;-46.76741;-998.0;758.0;-0.18180762;249.98909;0.1580194609935859;8.88527532744541;0.044633508;-140.26451;-13.80848045349121;12.100871276855473;171.23387;9.370779037475586;311.49838;9.257484;4.2230105;9.254332;-86.96579;-383.624807230562;89590940.0;15.812089342804015
phantom;;6.B;CT;6.B;-1.0;0;0.0;-1;2.0;0.75;0.75;0.0;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;200;197;180;1.0;1.0;1.0;-264.68387;-1122.0;3475.0;200;197;180;98;97;78;1.0;1.0;1.0;358384;-46.76741;-998.0;758.0;200;197;180;98;97;78;1.0;1.0;1.0;358384;-46.76741;-998.0;758.0;200;197;180;1.0;1.0;1.0;-264.68387;-1122.0;3475.0;200;197;180;102;101;82;1.0;1.0;1.0;420060;-81.43333;-1000.0;400.0;200;197;180;102;101;82;1.0;1.0;1.0;420341;-81.12955;-1058.0;840.0;0.08931341;315.58832;0.28483272144100175;7.3715360458063195;0.08335322;-145.52904;-16.240627098083497;15.239870834350588;171.23387;10.327324151992798;316.7629;10.556103;4.8024106;10.5561;198.90411;138.60700651821227;132569360.0;17.765028796909547
phantom;;6.B;CT;6.B;-1.0;0;0.0;-1;-2.0;0.75;0.75;0.25;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;200;197;180;1.0;1.0;1.0;-265.08093;-1124.0;3466.0;200;197;180;98;97;78;1.0;1.0;1.0;357939;-48.252483;-997.0;757.0;200;197;180;98;97;78;1.0;1.0;1.0;357939;-48.252483;-997.0;757.0;200;197;180;1.0;1.0;1.0;-265.08093;-1124.0;3466.0;200;197;180;93;90;74;1.0;1.0;1.0;301676;-19.384369;-996.0;267.0;200;197;180;93;90;74;1.0;1.0;1.0;301676;-19.384369;-996.0;267.0;-0.093972035;182.05281;0.09841502550780047;11.017086181092214;0.112148955;-136.6914;-10.600456714630127;10.003224849700928;161.19196;8.463664174079895;297.88336;7.8291554;3.6919248;7.82625;-143.58202;48.400570321857586;54923636.0;13.49302296782477
phantom;;6.B;CT;6.B;-1.0;0;0.0;-1;0.0;0.75;0.75;0.25;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;200;197;180;1.0;1.0;1.0;-265.08093;-1124.0;3466.0;200;197;180;98;97;78;1.0;1.0;1.0;357939;-48.252483;-997.0;757.0;200;197;180;98;97;78;1.0;1.0;1.0;357939;-48.252483;-997.0;757.0;200;197;180;1.0;1.0;1.0;-265.08093;-1124.0;3466.0;200;197;180;98;97;78;1.0;1.0;1.0;357888;-48.337715;-997.0;394.0;200;197;180;98;97;78;1.0;1.0;1.0;357939;-48.252483;-997.0;757.0;-0.1825744;251.56697;0.1591681913609378;8.797044540105611;0.042874612;-148.06331;-13.899215793609615;12.212254142761228;171.1845;9.392569899559021;319.2478;9.296829;4.2402644;9.2936125;-86.87342;-278.23401640646796;90044740.0;15.861914193703484
phantom;;6.B;CT;6.B;-1.0;0;0.0;-1;2.0;0.75;0.75;0.25;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;200;197;180;1.0;1.0;1.0;-265.08093;-1124.0;3466.0;200;197;180;98;97;78;1.0;1.0;1.0;357939;-48.252483;-997.0;757.0;200;197;180;98;97;78;1.0;1.0;1.0;357939;-48.252483;-997.0;757.0;200;197;180;1.0;1.0;1.0;-265.08093;-1124.0;3466.0;200;197;180;102;101;82;1.0;1.0;1.0;419468;-82.9238;-999.0;400.0;200;197;180;102;101;82;1.0;1.0;1.0;419768;-82.58541;-1059.0;853.0;0.09521565;317.4656;0.2835087646845479;7.318425466174803;0.08230325;-148.06331;-16.36319007873535;15.402918338775633;171.1845;10.353398203849792;319.2478;10.595708;4.8223667;10.595697;187.12852;108.24946062601035;133170456.0;17.817818296326653
phantom;;6.B;CT;6.B;-1.0;0;0.0;-1;-2.0;0.75;0.75;0.5;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;200;197;180;1.0;1.0;1.0;-265.47824;-1131.0;3389.0;200;197;180;97;97;79;1.0;1.0;1.0;364780;-48.95158;-997.0;759.0;200;197;180;97;97;79;1.0;1.0;1.0;364780;-48.95158;-997.0;759.0;200;197;180;1.0;1.0;1.0;-265.47824;-1131.0;3389.0;200;197;180;93;90;75;1.0;1.0;1.0;308201;-20.324093;-995.0;278.0;200;197;180;93;90;75;1.0;1.0;1.0;308201;-20.324093;-995.0;278.0;-0.09840839;184.74083;0.1108253666600092;10.94829066479314;0.107150316;-134.62997;-10.703003883361816;10.0482759475708;166.23055;8.495821475982666;300.86053;7.8854003;3.7111032;7.882588;-138.11769;56.06559383742043;56940292.0;13.592295987763821
phantom;;6.B;CT;6.B;-1.0;0;0.0;-1;0.0;0.75;0.75;0.5;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;200;197;180;1.0;1.0;1.0;-265.47824;-1131.0;3389.0;200;197;180;97;97;79;1.0;1.0;1.0;364780;-48.95158;-997.0;759.0;200;197;180;97;97;79;1.0;1.0;1.0;364780;-48.95158;-997.0;759.0;200;197;180;1.0;1.0;1.0;-265.47824;-1131.0;3389.0;200;197;180;97;97;79;1.0;1.0;1.0;364718;-49.054493;-997.0;397.0;200;197;180;97;97;79;1.0;1.0;1.0;364780;-48.95158;-997.0;759.0;-0.17051914;253.06012;0.174556119271125;8.80680555388112;0.044571716;-143.97482;-13.923490715026855;12.24381694793701;169.70459;9.409613728523254;313.6794;9.320483;4.2482085;9.317662;-93.29078;-319.95638850268136;92306180.0;15.9087765168492
phantom;;6.B;CT;6.B;-1.0;0;0.0;-1;2.0;0.75;0.75;0.5;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;200;197;180;1.0;1.0;1.0;-265.47824;-1131.0;3389.0;200;197;180;97;97;79;1.0;1.0;1.0;364780;-48.95158;-997.0;759.0;200;197;180;97;97;79;1.0;1.0;1.0;364780;-48.95158;-997.0;759.0;200;197;180;1.0;1.0;1.0;-265.47824;-1131.0;3389.0;200;197;180;101;101;83;1.0;1.0;1.0;426155;-82.67824;-1000.0;397.0;200;197;180;101;101;83;1.0;1.0;1.0;426475;-82.31852;-1058.0;866.0;0.09820267;317.42502;0.286617567776119;7.360088987857392;0.083283685;-149.8052;-16.347111892700195;15.376506042480477;169.70459;10.358153104782104;319.5098;10.5882845;4.8170395;10.588272;181.42506;123.92991559291768;135276380.0;17.81669718669857
phantom;;6.B;CT;6.B;-1.0;0;0.0;-1;-2.0;0.75;0.75;0.75;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;200;197;180;1.0;1.0;1.0;-265.87534;-1130.0;3409.0;200;197;180;98;97;78;1.0;1.0;1.0;358681;-44.99642;-997.0;757.0;200;197;180;98;97;78;1.0;1.0;1.0;358681;-44.99642;-997.0;757.0;200;197;180;1.0;1.0;1.0;-265.87534;-1130.0;3409.0;200;197;180;93;90;74;1.0;1.0;1.0;302459;-16.391861;-988.0;278.0;200;197;180;93;90;74;1.0;1.0;1.0;302459;-16.391861;-988.0;278.0;-0.09005436;179.28496;0.10310646034809882;11.266336775264932;0.10538546;-136.56625;-10.422821235656738;9.88100280761719;146.21295;8.404048919677734;282.7792;7.754262;3.6631777;7.751605;-148.685;49.749392407421524;54228800.0;13.390035892718734
phantom;;6.B;CT;6.B;-1.0;0;0.0;-1;0.0;0.75;0.75;0.75;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;200;197;180;1.0;1.0;1.0;-265.87534;-1130.0;3409.0;200;197;180;98;97;78;1.0;1.0;1.0;358681;-44.99642;-997.0;757.0;200;197;180;98;97;78;1.0;1.0;1.0;358681;-44.99642;-997.0;757.0;200;197;180;1.0;1.0;1.0;-265.87534;-1130.0;3409.0;200;197;180;98;97;78;1.0;1.0;1.0;358630;-45.0818;-997.0;400.0;200;197;180;98;97;78;1.0;1.0;1.0;358681;-44.99642;-997.0;757.0;-0.17981553;248.11687;0.16071698351203512;8.941979096765927;0.043824337;-140.3182;-13.668683624267578;12.009091758728037;169.5341;9.319499611854553;309.8523;9.211151;4.1980257;9.208017;-87.599365;-276.1143235559009;88993750.0;15.752752530274376
phantom;;6.B;CT;6.B;-1.0;0;0.0;-1;2.0;0.75;0.75;0.75;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;200;197;180;1.0;1.0;1.0;-265.87534;-1130.0;3409.0;200;197;180;98;97;78;1.0;1.0;1.0;358681;-44.99642;-997.0;757.0;200;197;180;98;97;78;1.0;1.0;1.0;358681;-44.99642;-997.0;757.0;200;197;180;1.0;1.0;1.0;-265.87534;-1130.0;3409.0;200;197;180;102;101;82;1.0;1.0;1.0;420370;-79.68633;-1000.0;400.0;200;197;180;102;101;82;1.0;1.0;1.0;420678;-79.348755;-1055.0;881.0;0.087617695;313.58954;0.28577765218849654;7.456889943913918;0.07936251;-147.5356;-16.146474266052245;15.12151346206667;169.5341;10.281903386116028;317.0697;10.508806;4.7755775;10.5088005;202.11053;149.74237102752627;131826850.0;17.708675372077998
phantom;;6.B;CT;6.B;-1.0;0;5.0;-1;-2.0;0.0;0.0;0.0;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-307.7116;-1106.0;2735.0;217;213;180;100;99;78;1.0;1.0;1.0;358759;-46.909966;-984.0;722.0;217;213;180;100;99;78;1.0;1.0;1.0;358759;-46.909966;-984.0;722.0;217;213;180;1.0;1.0;1.0;-307.7116;-1106.0;2735.0;217;213;180;96;91;74;1.0;1.0;1.0;303244;-19.079767;-963.0;235.0;217;213;180;96;91;74;1.0;1.0;1.0;303244;-19.079767;-963.0;235.0;-0.08126778;131.8744;0.06424514972571393;11.469586351671465;0.08843516;-130.89262;-8.762139606475829;8.243750667572023;134.61885;6.716718852519989;265.51147;6.519181;2.9558675;6.516687;-141.3064;38.10406032925866;39992124.0;11.483945607414956
phantom;;6.B;CT;6.B;-1.0;0;5.0;-1;0.0;0.0;0.0;0.0;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-307.7116;-1106.0;2735.0;217;213;180;100;99;78;1.0;1.0;1.0;358759;-46.909966;-984.0;722.0;217;213;180;100;99;78;1.0;1.0;1.0;358759;-46.909966;-984.0;722.0;217;213;180;1.0;1.0;1.0;-307.7116;-1106.0;2735.0;217;213;180;100;99;78;1.0;1.0;1.0;358716;-46.981857;-984.0;399.0;217;213;180;100;99;78;1.0;1.0;1.0;358759;-46.909966;-984.0;722.0;-0.1736138;179.87074;0.12010541036687788;8.873996472486116;0.034433108;-133.7229;-11.698077201843262;10.16694974899292;143.95671;7.471813440322876;277.67963;7.740314;3.4174461;7.736951;-77.24956;899.2039768162516;64533320.0;13.412712949055233
phantom;;6.B;CT;6.B;-1.0;0;5.0;-1;2.0;0.0;0.0;0.0;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-307.7116;-1106.0;2735.0;217;213;180;100;99;78;1.0;1.0;1.0;358759;-46.909966;-984.0;722.0;217;213;180;100;99;78;1.0;1.0;1.0;358759;-46.909966;-984.0;722.0;217;213;180;1.0;1.0;1.0;-307.7116;-1106.0;2735.0;217;213;180;104;103;82;1.0;1.0;1.0;419645;-80.27882;-1000.0;400.0;217;213;180;104;103;82;1.0;1.0;1.0;419890;-79.96788;-1017.0;788.0;0.07303114;226.35783;0.2729224776054735;7.356313922614067;0.069206;-133.7229;-13.720957946777343;12.87639865875248;143.95671;8.262687683105469;277.67963;8.82712;3.9026809;8.827117;206.01065;74.62002084248422;94992170.0;15.045370029914809
phantom;;6.B;CT;6.B;-1.0;0;5.0;-1;-2.0;0.0;0.0;0.25;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-308.06845;-1113.0;2737.0;217;213;180;100;99;78;1.0;1.0;1.0;358135;-48.33859;-981.0;729.0;217;213;180;100;99;78;1.0;1.0;1.0;358135;-48.33859;-981.0;729.0;217;213;180;1.0;1.0;1.0;-308.06845;-1113.0;2737.0;217;213;180;95;91;74;1.0;1.0;1.0;302870;-20.62214;-958.0;239.0;217;213;180;95;91;74;1.0;1.0;1.0;302870;-20.62214;-958.0;239.0;-0.08862159;133.05412;0.05793549944440762;11.330244597989045;0.08401936;-129.56293;-8.894602394104004;8.308212089538575;134.08391;6.719097971916199;263.64685;6.5547123;2.9676952;6.5521574;-130.15913;40.116411436803205;40300484.0;11.535249758506241
