id_subject;id_cohort;img_data_settings_id;img_data_modality;img_data_config;img_data_noise_level;img_data_noise_iter;img_data_rotation_angle;img_data_roi_randomise_iter;img_data_roi_adapt_size;img_data_translate_x;img_data_translate_y;img_data_translate_z;img_data_voxel_size;img_data_roi;diag_img_dim_x_init_img_CT;diag_img_dim_y_init_img_CT;diag_img_dim_z_init_img_CT;diag_vox_dim_x_init_img_CT;diag_vox_dim_y_init_img_CT;diag_vox_dim_z_init_img_CT;diag_mean_int_init_img_CT;diag_min_int_init_img_CT;diag_max_int_init_img_CT;diag_int_map_dim_x_init_roi;diag_int_map_dim_y_init_roi;diag_int_map_dim_z_init_roi;diag_int_bb_dim_x_init_roi;diag_int_bb_dim_y_init_roi;diag_int_bb_dim_z_init_roi;diag_int_vox_dim_x_init_roi;diag_int_vox_dim_y_init_roi;diag_int_vox_dim_z_init_roi;diag_int_vox_count_init_roi;diag_int_mean_int_init_roi;diag_int_min_int_init_roi;diag_int_max_int_init_roi;diag_mrp_map_dim_x_init_roi;diag_mrp_map_dim_y_init_roi;diag_mrp_map_dim_z_init_roi;diag_mrp_bb_dim_x_init_roi;diag_mrp_bb_dim_y_init_roi;diag_mrp_bb_dim_z_init_roi;diag_mrp_vox_dim_x_init_roi;diag_mrp_vox_dim_y_init_roi;diag_mrp_vox_dim_z_init_roi;diag_mrp_vox_count_init_roi;diag_mrp_mean_int_init_roi;diag_mrp_min_int_init_roi;diag_mrp_max_int_init_roi;diag_img_dim_x_interp_img_CT;diag_img_dim_y_interp_img_CT;diag_img_dim_z_interp_img_CT;diag_vox_dim_x_interp_img_CT;diag_vox_dim_y_interp_img_CT;diag_vox_dim_z_interp_img_CT;diag_mean_int_interp_img_CT;diag_min_int_interp_img_CT;diag_max_int_interp_img_CT;diag_int_map_dim_x_interp_roi;diag_int_map_dim_y_interp_roi;diag_int_map_dim_z_interp_roi;diag_int_bb_dim_x_interp_roi;diag_int_bb_dim_y_interp_roi;diag_int_bb_dim_z_interp_roi;diag_int_vox_dim_x_interp_roi;diag_int_vox_dim_y_interp_roi;diag_int_vox_dim_z_interp_roi;diag_int_vox_count_interp_roi;diag_int_mean_int_interp_roi;diag_int_min_int_interp_roi;diag_int_max_int_interp_roi;diag_mrp_map_dim_x_interp_roi;diag_mrp_map_dim_y_interp_roi;diag_mrp_map_dim_z_interp_roi;diag_mrp_bb_dim_x_interp_roi;diag_mrp_bb_dim_y_interp_roi;diag_mrp_bb_dim_z_interp_roi;diag_mrp_vox_dim_x_interp_roi;diag_mrp_vox_dim_y_interp_roi;diag_mrp_vox_dim_z_interp_roi;diag_mrp_vox_count_interp_roi;diag_mrp_mean_int_interp_roi;diag_mrp_min_int_interp_roi;diag_mrp_max_int_interp_roi;diag_img_dim_x_reseg_img_CT;diag_img_dim_y_reseg_img_CT;diag_img_dim_z_reseg_img_CT;diag_vox_dim_x_reseg_img_CT;diag_vox_dim_y_reseg_img_CT;diag_vox_dim_z_reseg_img_CT;diag_mean_int_reseg_img_CT;diag_min_int_reseg_img_CT;diag_max_int_reseg_img_CT;diag_int_map_dim_x_reseg_roi;diag_int_map_dim_y_reseg_roi;diag_int_map_dim_z_reseg_roi;diag_int_bb_dim_x_reseg_roi;diag_int_bb_dim_y_reseg_roi;diag_int_bb_dim_z_reseg_roi;diag_int_vox_dim_x_reseg_roi;diag_int_vox_dim_y_reseg_roi;diag_int_vox_dim_z_reseg_roi;diag_int_vox_count_reseg_roi;diag_int_mean_int_reseg_roi;diag_int_min_int_reseg_roi;diag_int_max_int_reseg_roi;diag_mrp_map_dim_x_reseg_roi;diag_mrp_map_dim_y_reseg_roi;diag_mrp_map_dim_z_reseg_roi;diag_mrp_bb_dim_x_reseg_roi;diag_mrp_bb_dim_y_reseg_roi;diag_mrp_bb_dim_z_reseg_roi;diag_mrp_vox_dim_x_reseg_roi;diag_mrp_vox_dim_y_reseg_roi;diag_mrp_vox_dim_z_reseg_roi;diag_mrp_vox_count_reseg_roi;diag_mrp_mean_int_reseg_roi;diag_mrp_min_int_reseg_roi;diag_mrp_max_int_reseg_roi;wavelet_db3_hh_invar_level_2_stat_mean;wavelet_db3_hh_invar_level_2_stat_var;wavelet_db3_hh_invar_level_2_stat_skew;wavelet_db3_hh_invar_level_2_stat_kurt;wavelet_db3_hh_invar_level_2_stat_median;wavelet_db3_hh_invar_level_2_stat_min;wavelet_db3_hh_invar_level_2_stat_p10;wavelet_db3_hh_invar_level_2_stat_p90;wavelet_db3_hh_invar_level_2_stat_max;wavelet_db3_hh_invar_level_2_stat_iqr;wavelet_db3_hh_invar_level_2_stat_range;wavelet_db3_hh_invar_level_2_stat_mad;wavelet_db3_hh_invar_level_2_stat_rmad;wavelet_db3_hh_invar_level_2_stat_medad;wavelet_db3_hh_invar_level_2_stat_cov;wavelet_db3_hh_invar_level_2_stat_qcod;wavelet_db3_hh_invar_level_2_stat_energy;wavelet_db3_hh_invar_level_2_stat_rms
phantom;;7.A;CT;7.A;-1.0;0;0.0;-1;-2.0;0.0;0.5;0.0;0.97699999809265;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.74576;-1153.0;3523.0;204;201;60;100;100;26;0.97699999809265;0.97699999809265;3.0;127411;-51.540047;-1006.0;732.0;204;201;60;100;100;26;0.97699999809265;0.97699999809265;3.0;127411;-51.540047;-1006.0;732.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.74576;-1153.0;3523.0;204;201;60;96;96;26;0.97699999809265;0.97699999809265;3.0;115148;-30.102972;-994.0;314.0;204;201;60;96;96;26;0.97699999809265;0.97699999809265;3.0;115149;-30.09901;-994.0;426.0;0.09051363;1607.8723;0.03499506715299484;7.247667107564004;0.090292946;-340.93964;-34.89328880310058;35.21955108642582;333.48853;26.600724458694458;674.42816;24.48129;11.842658;24.48129;443.0082;384.6325752482996;185144220.0;40.09838527441364
phantom;;7.A;CT;7.A;-1.0;0;0.0;-1;0.0;0.0;0.5;0.0;0.97699999809265;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.74576;-1153.0;3523.0;204;201;60;100;100;26;0.97699999809265;0.97699999809265;3.0;127411;-51.540047;-1006.0;732.0;204;201;60;100;100;26;0.97699999809265;0.97699999809265;3.0;127411;-51.540047;-1006.0;732.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.74576;-1153.0;3523.0;204;201;60;100;100;26;0.97699999809265;0.97699999809265;3.0;127388;-51.644447;-994.0;375.0;204;201;60;100;100;26;0.97699999809265;0.97699999809265;3.0;127411;-51.540047;-1006.0;732.0;0.19450842;1938.972;0.042184841297979905;6.0503686596015225;0.12021959;-340.93964;-40.56183738708496;41.2992599487305;386.6875;28.82015085220337;727.62714;27.198925;13.111052;27.19882;226.38486;166.8338596326578;247006610.0;44.034191449850304
phantom;;7.A;CT;7.A;-1.0;0;0.0;-1;2.0;0.0;0.5;0.0;0.97699999809265;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.74576;-1153.0;3523.0;204;201;60;100;100;26;0.97699999809265;0.97699999809265;3.0;127411;-51.540047;-1006.0;732.0;204;201;60;100;100;26;0.97699999809265;0.97699999809265;3.0;127411;-51.540047;-1006.0;732.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.74576;-1153.0;3523.0;204;201;60;104;104;26;0.97699999809265;0.97699999809265;3.0;140009;-78.53265;-1000.0;399.0;204;201;60;104;104;26;0.97699999809265;0.97699999809265;3.0;140105;-78.22474;-1025.0;906.0;-0.2162008;2256.1616;-0.04350061957542792;5.31782821390161;0.014714241;-469.33627;-47.12364807128906;46.166630554199195;386.6875;31.05976676940918;856.0238;29.697294;14.4341;29.696362;-219.69887;-178.52223817928675;315889470.0;47.499561360759266
phantom;;7.A;CT;7.A;-1.0;0;0.0;-1;-2.0;0.0;0.75;0.0;0.97699999809265;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.85974;-1096.0;3403.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-48.034744;-1005.0;725.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-48.034744;-1005.0;725.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.85974;-1096.0;3403.0;204;201;60;96;95;26;0.97699999809265;0.97699999809265;3.0;113096;-27.551682;-964.0;282.0;204;201;60;96;95;26;0.97699999809265;0.97699999809265;3.0;113098;-27.556482;-1005.0;407.0;0.011939184;1564.6847;0.018802258473351513;7.501444733827023;-0.020665467;-330.80444;-33.8870735168457;34.220258712768555;328.70773;26.41814661026001;659.5122;24.126451;11.725262;24.12643;3313.1323;-3693524.6;176959600.0;39.55609775358795
phantom;;7.A;CT;7.A;-1.0;0;0.0;-1;0.0;0.0;0.75;0.0;0.97699999809265;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.85974;-1096.0;3403.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-48.034744;-1005.0;725.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-48.034744;-1005.0;725.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.85974;-1096.0;3403.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125239;-48.110764;-985.0;388.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-48.034744;-1005.0;725.0;0.24849263;1896.3628;0.04800510251020041;6.203036837010021;0.051121235;-330.80444;-39.40528488159178;40.571704101562496;380.13995;28.635820388793945;710.9444;26.862211;12.97145;26.861422;175.24564;107.87128086852184;237506320.0;43.54795742824362
phantom;;7.A;CT;7.A;-1.0;0;0.0;-1;2.0;0.0;0.75;0.0;0.97699999809265;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.85974;-1096.0;3403.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-48.034744;-1005.0;725.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-48.034744;-1005.0;725.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.85974;-1096.0;3403.0;204;201;60;104;103;26;0.97699999809265;0.97699999809265;3.0;137763;-74.66961;-1000.0;397.0;204;201;60;104;103;26;0.97699999809265;0.97699999809265;3.0;137848;-74.361885;-1013.0;911.0;-0.17560752;2224.4512;-0.043167429008065826;5.434928341621758;-0.04569912;-467.1349;-45.95558242797851;45.647123718261724;380.13995;30.9116153717041;847.27484;29.430687;14.2946005;29.430367;-268.57672;-192.49787982088347;306451330.0;47.164415646993575
phantom;;7.A;CT;7.A;-1.0;0;0.0;-1;-2.0;0.25;0.0;0.0;0.97699999809265;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.20535;-1097.0;3417.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.791916;-993.0;707.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.791916;-993.0;707.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.20535;-1097.0;3417.0;204;201;60;96;95;26;0.97699999809265;0.97699999809265;3.0;113098;-26.90686;-993.0;340.0;204;201;60;96;95;26;0.97699999809265;0.97699999809265;3.0;113098;-26.90686;-993.0;340.0;0.009103131;1570.4548;0.018785949706430785;7.518081919512138;-0.03423047;-341.11758;-33.88487510681152;34.322261047363284;327.12445;26.480398893356323;668.24207;24.16404;11.739262;24.163992;4353.3335;730.1216991736841;177615310.0;39.62896583170018
phantom;;7.A;CT;7.A;-1.0;0;0.0;-1;0.0;0.25;0.0;0.0;0.97699999809265;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.20535;-1097.0;3417.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.791916;-993.0;707.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.791916;-993.0;707.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.20535;-1097.0;3417.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125242;-46.86035;-993.0;372.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.791916;-993.0;707.0;0.23649538;1904.6266;0.04456028764976073;6.24139905022982;0.031752825;-341.11758;-39.585232162475585;40.70022468566896;342.09778;28.641324996948242;683.21533;26.901789;12.982294;26.90093;184.5365;113.04860705937266;238546260.0;43.64266928729544
phantom;;7.A;CT;7.A;-1.0;0;0.0;-1;2.0;0.25;0.0;0.0;0.97699999809265;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.20535;-1097.0;3417.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.791916;-993.0;707.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.791916;-993.0;707.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.20535;-1097.0;3417.0;204;201;60;104;103;26;0.97699999809265;0.97699999809265;3.0;137771;-73.00104;-1000.0;391.0;204;201;60;104;103;26;0.97699999809265;0.97699999809265;3.0;137848;-72.76739;-1037.0;897.0;-0.16072449;2229.1008;-0.038140471244094955;5.460823739394316;-0.06076622;-452.8797;-46.18809127807617;45.81449890136719;356.48236;30.93120765686035;809.36206;29.456413;14.306981;29.456236;-293.75333;-336.59604807073623;307109020.0;47.21362905277414
phantom;;7.A;CT;7.A;-1.0;0;0.0;-1;-2.0;0.25;0.25;0.0;0.97699999809265;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.35464;-1121.0;3724.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-45.773457;-989.0;721.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-45.773457;-989.0;721.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.35464;-1121.0;3724.0;204;201;60;96;95;26;0.97699999809265;0.97699999809265;3.0;113098;-26.42616;-987.0;317.0;204;201;60;96;95;26;0.97699999809265;0.97699999809265;3.0;113098;-26.42616;-987.0;317.0;-0.008895266;1554.8665;0.011650291316233324;7.508842705853356;-0.024089575;-357.87378;-33.780647659301756;34.134967803955085;334.40564;26.2515766620636;692.2794;24.02081;11.63277;24.020805;-4432.8965;1324.1824271506055;175852290.0;39.43179516313281
phantom;;7.A;CT;7.A;-1.0;0;0.0;-1;0.0;0.25;0.25;0.0;0.97699999809265;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.35464;-1121.0;3724.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-45.773457;-989.0;721.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-45.773457;-989.0;721.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.35464;-1121.0;3724.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125242;-45.843758;-989.0;388.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-45.773457;-989.0;721.0;0.22945206;1888.0502;0.04574972892804416;6.274659798232472;0.053594574;-357.87378;-39.36247787475586;40.3259372711182;342.203;28.336363077163696;700.0768;26.75342;12.877489;26.752758;189.37158;137.82627819840965;236469800.0;43.45230682774723
phantom;;7.A;CT;7.A;-1.0;0;0.0;-1;2.0;0.25;0.25;0.0;0.97699999809265;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.35464;-1121.0;3724.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-45.773457;-989.0;721.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-45.773457;-989.0;721.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.35464;-1121.0;3724.0;204;201;60;104;103;26;0.97699999809265;0.97699999809265;3.0;137770;-71.521355;-999.0;393.0;204;201;60;104;103;26;0.97699999809265;0.97699999809265;3.0;137848;-71.28417;-1045.0;887.0;-0.14541236;2210.6936;-0.034502312334580384;5.481842079945013;-0.041626453;-449.8761;-45.97461090087889;45.458415985107436;381.52194;30.613529920578003;831.3981;29.307325;14.20096;29.30713;-323.34262;-223.10568126729947;304570180.0;47.018238860170904
phantom;;7.A;CT;7.A;-1.0;0;0.0;-1;-2.0;0.25;0.5;0.0;0.97699999809265;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.48166;-1191.0;3784.0;204;201;60;100;100;26;0.97699999809265;0.97699999809265;3.0;126263;-49.44686;-998.0;732.0;204;201;60;100;100;26;0.97699999809265;0.97699999809265;3.0;126263;-49.44686;-998.0;732.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.48166;-1191.0;3784.0;204;201;60;96;96;26;0.97699999809265;0.97699999809265;3.0;114123;-28.82319;-998.0;318.0;204;201;60;96;96;26;0.97699999809265;0.97699999809265;3.0;114123;-28.82319;-998.0;318.0;0.010296998;1563.0413;0.01892438660148554;7.3531664143841855;0.011647224;-359.33344;-34.38830718994141;34.3682487487793;330.35266;26.25171709060669;689.6861;24.113886;11.670023;24.113884;3839.4995;1944.3348401907117;178378980.0;39.53531864323394
phantom;;7.A;CT;7.A;-1.0;0;0.0;-1;0.0;0.25;0.5;0.0;0.97699999809265;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.48166;-1191.0;3784.0;204;201;60;100;100;26;0.97699999809265;0.97699999809265;3.0;126263;-49.44686;-998.0;732.0;204;201;60;100;100;26;0.97699999809265;0.97699999809265;3.0;126263;-49.44686;-998.0;732.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.48166;-1191.0;3784.0;204;201;60;100;100;26;0.97699999809265;0.97699999809265;3.0;126246;-49.529964;-998.0;390.0;204;201;60;100;100;26;0.97699999809265;0.97699999809265;3.0;126263;-49.44686;-998.0;732.0;0.24269976;1892.1512;0.04552049089277834;6.160360510735398;0.07557568;-359.33344;-39.70167350769043;40.648216247558594;364.56104;28.373597383499146;723.8945;26.816683;12.912211;26.816109;179.22911;130.16824882227027;238883970.0;43.499542443549764
phantom;;7.A;CT;7.A;-1.0;0;0.0;-1;2.0;0.25;0.5;0.0;0.97699999809265;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.48166;-1191.0;3784.0;204;201;60;100;100;26;0.97699999809265;0.97699999809265;3.0;126263;-49.44686;-998.0;732.0;204;201;60;100;100;26;0.97699999809265;0.97699999809265;3.0;126263;-49.44686;-998.0;732.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.48166;-1191.0;3784.0;204;201;60;104;104;26;0.97699999809265;0.97699999809265;3.0;138738;-76.057915;-1000.0;390.0;204;201;60;104;104;26;0.97699999809265;0.97699999809265;3.0;138822;-75.8269;-1044.0;893.0;-0.18767919;2210.1553;-0.043337939726884114;5.398272543083426;-0.02974224;-481.66183;-46.22710647583007;45.445312118530275;387.69016;30.634578466415405;869.352;29.338705;14.230237;29.338205;-250.49281;-194.44223589889486;306637440.0;47.01266551895708
phantom;;7.A;CT;7.A;-1.0;0;0.0;-1;-2.0;0.25;0.75;0.0;0.97699999809265;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.5972;-1140.0;3613.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-47.93296;-1017.0;692.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-47.93296;-1017.0;692.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.5972;-1140.0;3613.0;204;201;60;96;95;26;0.97699999809265;0.97699999809265;3.0;113097;-27.471294;-963.0;362.0;204;201;60;96;95;26;0.97699999809265;0.97699999809265;3.0;113098;-27.479912;-1002.0;362.0;0.030073173;1562.6686;0.025396145003260283;7.538102008152315;-0.026039362;-339.8625;-33.81083526611328;33.97652969360361;335.2083;26.30210781097412;675.0708;24.072203;11.664793;24.072126;1314.4806;249.2184430488411;176733230.0;39.53061466883953
phantom;;7.A;CT;7.A;-1.0;0;0.0;-1;0.0;0.25;0.75;0.0;0.97699999809265;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.5972;-1140.0;3613.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-47.93296;-1017.0;692.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-47.93296;-1017.0;692.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.5972;-1140.0;3613.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125241;-47.980526;-979.0;380.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-47.93296;-1017.0;692.0;0.23853241;1894.7211;0.044603894439832044;6.233712011068993;0.02498889;-339.8625;-39.354705810546875;40.693904876708984;363.78137;28.465299606323242;703.64386;26.810684;12.912255;26.809755;182.48419;94.14950729903983;237303860.0;43.529044516994254
phantom;;7.A;CT;7.A;-1.0;0;0.0;-1;2.0;0.25;0.75;0.0;0.97699999809265;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.5972;-1140.0;3613.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-47.93296;-1017.0;692.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-47.93296;-1017.0;692.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.5972;-1140.0;3613.0;204;201;60;104;103;26;0.97699999809265;0.97699999809265;3.0;137768;-74.49571;-1000.0;397.0;204;201;60;104;103;26;0.97699999809265;0.97699999809265;3.0;137848;-74.3037;-1041.0;898.0;-0.16640368;2216.7668;-0.038289327953993875;5.456354253475043;-0.07112825;-483.17123;-45.94594573974608;45.685277557373055;373.47702;30.721303701400757;856.64825;29.350845;14.2255745;29.350681;-282.94177;-2015.650460681715;305403360.0;47.08284837635117
