id_subject;id_cohort;img_data_settings_id;img_data_modality;img_data_config;img_data_noise_level;img_data_noise_iter;img_data_rotation_angle;img_data_roi_randomise_iter;img_data_roi_adapt_size;img_data_translate_x;img_data_translate_y;img_data_translate_z;img_data_voxel_size;img_data_roi;diag_img_dim_x_init_img_CT;diag_img_dim_y_init_img_CT;diag_img_dim_z_init_img_CT;diag_vox_dim_x_init_img_CT;diag_vox_dim_y_init_img_CT;diag_vox_dim_z_init_img_CT;diag_mean_int_init_img_CT;diag_min_int_init_img_CT;diag_max_int_init_img_CT;diag_int_map_dim_x_init_roi;diag_int_map_dim_y_init_roi;diag_int_map_dim_z_init_roi;diag_int_bb_dim_x_init_roi;diag_int_bb_dim_y_init_roi;diag_int_bb_dim_z_init_roi;diag_int_vox_dim_x_init_roi;diag_int_vox_dim_y_init_roi;diag_int_vox_dim_z_init_roi;diag_int_vox_count_init_roi;diag_int_mean_int_init_roi;diag_int_min_int_init_roi;diag_int_max_int_init_roi;diag_mrp_map_dim_x_init_roi;diag_mrp_map_dim_y_init_roi;diag_mrp_map_dim_z_init_roi;diag_mrp_bb_dim_x_init_roi;diag_mrp_bb_dim_y_init_roi;diag_mrp_bb_dim_z_init_roi;diag_mrp_vox_dim_x_init_roi;diag_mrp_vox_dim_y_init_roi;diag_mrp_vox_dim_z_init_roi;diag_mrp_vox_count_init_roi;diag_mrp_mean_int_init_roi;diag_mrp_min_int_init_roi;diag_mrp_max_int_init_roi;diag_img_dim_x_interp_img_CT;diag_img_dim_y_interp_img_CT;diag_img_dim_z_interp_img_CT;diag_vox_dim_x_interp_img_CT;diag_vox_dim_y_interp_img_CT;diag_vox_dim_z_interp_img_CT;diag_mean_int_interp_img_CT;diag_min_int_interp_img_CT;diag_max_int_interp_img_CT;diag_int_map_dim_x_interp_roi;diag_int_map_dim_y_interp_roi;diag_int_map_dim_z_interp_roi;diag_int_bb_dim_x_interp_roi;diag_int_bb_dim_y_interp_roi;diag_int_bb_dim_z_interp_roi;diag_int_vox_dim_x_interp_roi;diag_int_vox_dim_y_interp_roi;diag_int_vox_dim_z_interp_roi;diag_int_vox_count_interp_roi;diag_int_mean_int_interp_roi;diag_int_min_int_interp_roi;diag_int_max_int_interp_roi;diag_mrp_map_dim_x_interp_roi;diag_mrp_map_dim_y_interp_roi;diag_mrp_map_dim_z_interp_roi;diag_mrp_bb_dim_x_interp_roi;diag_mrp_bb_dim_y_interp_roi;diag_mrp_bb_dim_z_interp_roi;diag_mrp_vox_dim_x_interp_roi;diag_mrp_vox_dim_y_interp_roi;diag_mrp_vox_dim_z_interp_roi;diag_mrp_vox_count_interp_roi;diag_mrp_mean_int_interp_roi;diag_mrp_min_int_interp_roi;diag_mrp_max_int_interp_roi;diag_img_dim_x_reseg_img_CT;diag_img_dim_y_reseg_img_CT;diag_img_dim_z_reseg_img_CT;diag_vox_dim_x_reseg_img_CT;diag_vox_dim_y_reseg_img_CT;diag_vox_dim_z_reseg_img_CT;diag_mean_int_reseg_img_CT;diag_min_int_reseg_img_CT;diag_max_int_reseg_img_CT;diag_int_map_dim_x_reseg_roi;diag_int_map_dim_y_reseg_roi;diag_int_map_dim_z_reseg_roi;diag_int_bb_dim_x_reseg_roi;diag_int_bb_dim_y_reseg_roi;diag_int_bb_dim_z_reseg_roi;diag_int_vox_dim_x_reseg_roi;diag_int_vox_dim_y_reseg_roi;diag_int_vox_dim_z_reseg_roi;diag_int_vox_count_reseg_roi;diag_int_mean_int_reseg_roi;diag_int_min_int_reseg_roi;diag_int_max_int_reseg_roi;diag_mrp_map_dim_x_reseg_roi;diag_mrp_map_dim_y_reseg_roi;diag_mrp_map_dim_z_reseg_roi;diag_mrp_bb_dim_x_reseg_roi;diag_mrp_bb_dim_y_reseg_roi;diag_mrp_bb_dim_z_reseg_roi;diag_mrp_vox_dim_x_reseg_roi;diag_mrp_vox_dim_y_reseg_roi;diag_mrp_vox_dim_z_reseg_roi;diag_mrp_vox_count_reseg_roi;diag_mrp_mean_int_reseg_roi;diag_mrp_min_int_reseg_roi;diag_mrp_max_int_reseg_roi;gabor_s_5.0_g_1.5_l_2.0_3D_invar_stat_mean;gabor_s_5.0_g_1.5_l_2.0_3D_invar_stat_var;gabor_s_5.0_g_1.5_l_2.0_3D_invar_stat_skew;gabor_s_5.0_g_1.5_l_2.0_3D_invar_stat_kurt;gabor_s_5.0_g_1.5_l_2.0_3D_invar_stat_median;gabor_s_5.0_g_1.5_l_2.0_3D_invar_stat_min;gabor_s_5.0_g_1.5_l_2.0_3D_invar_stat_p10;gabor_s_5.0_g_1.5_l_2.0_3D_invar_stat_p90;gabor_s_5.0_g_1.5_l_2.0_3D_invar_stat_max;gabor_s_5.0_g_1.5_l_2.0_3D_invar_stat_iqr;gabor_s_5.0_g_1.5_l_2.0_3D_invar_stat_range;gabor_s_5.0_g_1.5_l_2.0_3D_invar_stat_mad;gabor_s_5.0_g_1.5_l_2.0_3D_invar_stat_rmad;gabor_s_5.0_g_1.5_l_2.0_3D_invar_stat_medad;gabor_s_5.0_g_1.5_l_2.0_3D_invar_stat_cov;gabor_s_5.0_g_1.5_l_2.0_3D_invar_stat_qcod;gabor_s_5.0_g_1.5_l_2.0_3D_invar_stat_energy;gabor_s_5.0_g_1.5_l_2.0_3D_invar_stat_rms
phantom;;5.B;CT;5.B;-1.0;0;5.0;-1;2.0;0.0;0.5;0.5;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-308.7528;-1126.0;2528.0;217;213;180;100;100;79;1.0;1.0;1.0;363389;-48.083645;-975.0;721.0;217;213;180;100;100;79;1.0;1.0;1.0;363389;-48.083645;-975.0;721.0;217;213;180;1.0;1.0;1.0;-308.7528;-1126.0;2528.0;217;213;180;104;104;83;1.0;1.0;1.0;423094;-80.27631;-1000.0;400.0;217;213;180;104;104;83;1.0;1.0;1.0;423330;-79.97401;-1015.0;790.0;21.013204680870313;83.94314317854517;1.6788087069664608;5.426010516687855;18.99187961408432;4.509782550246903;11.768491783480446;32.81469353635492;131.35958960928215;10.561219980101923;126.84980705903526;6.831532025607836;4.462488177285965;6.628200670572821;0.4360138879384497;0.2653315672687372;222335014.48459715;22.92374127708423
phantom;;5.B;CT;5.B;-1.0;0;5.0;-1;-2.0;0.0;0.5;0.75;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-309.10663;-1125.0;2548.0;217;213;180;100;100;78;1.0;1.0;1.0;359049;-45.310463;-976.0;715.0;217;213;180;100;100;78;1.0;1.0;1.0;359049;-45.310463;-976.0;715.0;217;213;180;1.0;1.0;1.0;-309.10663;-1125.0;2548.0;217;213;180;95;92;74;1.0;1.0;1.0;303792;-17.929237;-964.0;245.0;217;213;180;95;92;74;1.0;1.0;1.0;303792;-17.929237;-964.0;245.0;19.783189140492812;63.10895116429585;1.4883292918294646;3.9581827710933535;18.131096904188375;4.148475069661141;11.552721103845041;30.059795994536213;94.7965215894135;9.388468842234337;90.64804651975236;5.990719417782441;3.9559102979604153;5.838722236532167;0.4015588280667667;0.24863938169644365;138068458.64183736;21.318619179787618
phantom;;5.B;CT;5.B;-1.0;0;5.0;-1;0.0;0.0;0.5;0.75;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-309.10663;-1125.0;2548.0;217;213;180;100;100;78;1.0;1.0;1.0;359049;-45.310463;-976.0;715.0;217;213;180;100;100;78;1.0;1.0;1.0;359049;-45.310463;-976.0;715.0;217;213;180;1.0;1.0;1.0;-309.10663;-1125.0;2548.0;217;213;180;100;100;78;1.0;1.0;1.0;358999;-45.39054;-976.0;399.0;217;213;180;100;100;78;1.0;1.0;1.0;359049;-45.310463;-976.0;715.0;20.67674034203428;75.73471929213008;1.6108173795189917;4.849630909104385;18.798749711605726;4.148475069661141;11.811872395746676;31.933708089860914;117.64368694080486;10.107491981477192;113.49521187114371;6.512037083660395;4.26851669613059;6.329224359240583;0.42088692660452287;0.25728988725490864;180670666.19427916;22.43350865255005
phantom;;5.B;CT;5.B;-1.0;0;5.0;-1;2.0;0.0;0.5;0.75;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-309.10663;-1125.0;2548.0;217;213;180;100;100;78;1.0;1.0;1.0;359049;-45.310463;-976.0;715.0;217;213;180;100;100;78;1.0;1.0;1.0;359049;-45.310463;-976.0;715.0;217;213;180;1.0;1.0;1.0;-309.10663;-1125.0;2548.0;217;213;180;104;104;82;1.0;1.0;1.0;419945;-78.70112;-1000.0;400.0;217;213;180;104;104;82;1.0;1.0;1.0;420190;-78.38463;-1016.0;794.0;21.559847895046186;87.50672440267003;1.6435447030466868;5.182244938543526;19.502742871654462;4.148475069661141;12.074259328769694;33.68512250114439;133.61582476865735;10.860033114837167;129.4673496989962;6.998080469176233;4.588486050437687;6.7936878585050575;0.4338853845356017;0.2657264093843095;231949803.22017157;23.501782180511274
phantom;;5.B;CT;5.B;-1.0;0;5.0;-1;-2.0;0.0;0.75;0.0;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-308.21;-1104.0;2736.0;217;213;180;100;100;78;1.0;1.0;1.0;358578;-46.751465;-974.0;718.0;217;213;180;100;100;78;1.0;1.0;1.0;358578;-46.751465;-974.0;718.0;217;213;180;1.0;1.0;1.0;-308.21;-1104.0;2736.0;217;213;180;95;91;74;1.0;1.0;1.0;302948;-19.055662;-958.0;243.0;217;213;180;95;91;74;1.0;1.0;1.0;302948;-19.055662;-958.0;243.0;20.36830639024843;65.10895384612658;1.5861071253112435;4.798499083647821;18.754111988376273;4.225736735952336;12.009575197797618;30.61247904907783;103.26370678959863;9.417345008981444;99.03797005364629;6.031469304196877;3.9648029262283595;5.884836682139183;0.39615527158753056;0.24210691586184005;145408029.4964372;21.908374176400255
phantom;;5.B;CT;5.B;-1.0;0;5.0;-1;0.0;0.0;0.75;0.0;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-308.21;-1104.0;2736.0;217;213;180;100;100;78;1.0;1.0;1.0;358578;-46.751465;-974.0;718.0;217;213;180;100;100;78;1.0;1.0;1.0;358578;-46.751465;-974.0;718.0;217;213;180;1.0;1.0;1.0;-308.21;-1104.0;2736.0;217;213;180;100;100;78;1.0;1.0;1.0;358533;-46.82482;-974.0;393.0;217;213;180;100;100;78;1.0;1.0;1.0;358578;-46.751465;-974.0;718.0;21.24163415245953;77.95802507587074;1.7214544406030903;5.674606753137024;19.39113987265987;4.225736735952336;12.278147030930757;32.34104222890805;119.10726671223922;10.087406410270985;114.88152997628688;6.5366747593035335;4.256449760708382;6.35917491515885;0.41566407372596;0.24991641387118982;189723131.63213181;23.003587688506457
phantom;;5.B;CT;5.B;-1.0;0;5.0;-1;2.0;0.0;0.75;0.0;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-308.21;-1104.0;2736.0;217;213;180;100;100;78;1.0;1.0;1.0;358578;-46.751465;-974.0;718.0;217;213;180;100;100;78;1.0;1.0;1.0;358578;-46.751465;-974.0;718.0;217;213;180;1.0;1.0;1.0;-308.21;-1104.0;2736.0;217;213;180;104;104;82;1.0;1.0;1.0;419626;-80.10625;-999.0;399.0;217;213;180;104;104;82;1.0;1.0;1.0;419881;-79.7833;-1016.0;790.0;22.056197526572998;87.86030028666272;1.6804204791200001;5.1728319307654775;20.050879705850424;4.225736735952336;12.564080528493204;33.90989979496374;119.10726671223922;10.736192922442394;114.88152997628688;6.961860885629563;4.53459125362307;6.764156942790561;0.4249772668717448;0.25654566446274196;241006381.11954743;23.965311381617138
phantom;;5.B;CT;5.B;-1.0;0;5.0;-1;-2.0;0.0;0.75;0.25;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-308.56256;-1111.0;2733.0;217;213;180;100;100;78;1.0;1.0;1.0;358058;-48.231834;-972.0;727.0;217;213;180;100;100;78;1.0;1.0;1.0;358058;-48.231834;-972.0;727.0;217;213;180;1.0;1.0;1.0;-308.56256;-1111.0;2733.0;217;213;180;95;91;74;1.0;1.0;1.0;302688;-20.64107;-966.0;250.0;217;213;180;95;91;74;1.0;1.0;1.0;302688;-20.64107;-966.0;250.0;20.085339621616704;63.961931476182095;1.6000046500870457;4.9174205931571855;18.482115424453983;4.791454684121501;11.805274184076184;30.237306106300885;103.86511779750334;9.307148957706035;99.07366311338184;5.972277325071057;3.9227595489201446;5.826515094072965;0.39818198317827225;0.24273819265614038;141471164.72178814;21.61903788774764
phantom;;5.B;CT;5.B;-1.0;0;5.0;-1;0.0;0.0;0.75;0.25;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-308.56256;-1111.0;2733.0;217;213;180;100;100;78;1.0;1.0;1.0;358058;-48.231834;-972.0;727.0;217;213;180;100;100;78;1.0;1.0;1.0;358058;-48.231834;-972.0;727.0;217;213;180;1.0;1.0;1.0;-308.56256;-1111.0;2733.0;217;213;180;100;100;78;1.0;1.0;1.0;358016;-48.302155;-972.0;399.0;217;213;180;100;100;78;1.0;1.0;1.0;358058;-48.231834;-972.0;727.0;20.91626461122641;76.33716444414608;1.7446509006225068;5.854016354021901;19.09469282707269;4.791454684121501;12.067780839664042;31.868786888359327;119.47493311531731;9.93991188090534;114.68347843119581;6.455538568734566;4.196693833834645;6.279520041829707;0.41771866806491;0.2502048370714329;183958390.96032956;22.6677588157936
phantom;;5.B;CT;5.B;-1.0;0;5.0;-1;2.0;0.0;0.75;0.25;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-308.56256;-1111.0;2733.0;217;213;180;100;100;78;1.0;1.0;1.0;358058;-48.231834;-972.0;727.0;217;213;180;100;100;78;1.0;1.0;1.0;358058;-48.231834;-972.0;727.0;217;213;180;1.0;1.0;1.0;-308.56256;-1111.0;2733.0;217;213;180;104;104;82;1.0;1.0;1.0;418705;-81.347275;-1000.0;400.0;217;213;180;104;104;82;1.0;1.0;1.0;418949;-81.045456;-1016.0;779.0;21.689038770185153;85.9067920554089;1.705544196723471;5.337653327083801;19.69514844852589;4.791454684121501;12.329311207024913;33.38956642889139;119.47493311531731;10.57270335744043;114.68347843119581;6.867601906005436;4.46299498720512;6.670633262813683;0.42733990176941217;0.25710121869939584;232934465.88129672;23.586462109227057
phantom;;5.B;CT;5.B;-1.0;0;5.0;-1;-2.0;0.0;0.75;0.5;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-308.9148;-1115.0;2681.0;217;213;180;100;100;79;1.0;1.0;1.0;363299;-47.96723;-968.0;726.0;217;213;180;100;100;79;1.0;1.0;1.0;363299;-47.96723;-968.0;726.0;217;213;180;1.0;1.0;1.0;-308.9148;-1115.0;2681.0;217;213;180;95;91;75;1.0;1.0;1.0;308453;-21.040356;-966.0;250.0;217;213;180;95;91;75;1.0;1.0;1.0;308453;-21.040356;-966.0;250.0;19.688015417723555;62.339893822651774;1.618027522510268;5.040995382086775;18.104249508638155;4.623014126999652;11.540037152533184;29.68508736209205;103.57155449917758;9.160049011377799;98.94854037217793;5.886112365567294;3.860406441301585;5.740757750960409;0.40103390239591974;0.2438730717300907;138790847.13638586;21.212209807353226
phantom;;5.B;CT;5.B;-1.0;0;5.0;-1;0.0;0.0;0.75;0.5;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-308.9148;-1115.0;2681.0;217;213;180;100;100;79;1.0;1.0;1.0;363299;-47.96723;-968.0;726.0;217;213;180;100;100;79;1.0;1.0;1.0;363299;-47.96723;-968.0;726.0;217;213;180;1.0;1.0;1.0;-308.9148;-1115.0;2681.0;217;213;180;100;100;79;1.0;1.0;1.0;363256;-48.037346;-968.0;400.0;217;213;180;100;100;79;1.0;1.0;1.0;363299;-47.96723;-968.0;726.0;20.424697577628066;73.79439314615384;1.775606092553497;6.0889645113042405;18.620906073263292;4.623014126999652;11.751092380743613;31.147280536350515;119.42660930083234;9.721711255716567;114.80359517383269;6.329849214252037;4.103787893433221;6.154070127352256;0.42058719675377576;0.2507472842046905;178345133.57704696;22.157677321500103
phantom;;5.B;CT;5.B;-1.0;0;5.0;-1;2.0;0.0;0.75;0.5;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-308.9148;-1115.0;2681.0;217;213;180;100;100;79;1.0;1.0;1.0;363299;-47.96723;-968.0;726.0;217;213;180;100;100;79;1.0;1.0;1.0;363299;-47.96723;-968.0;726.0;217;213;180;1.0;1.0;1.0;-308.9148;-1115.0;2681.0;217;213;180;104;104;83;1.0;1.0;1.0;422796;-80.10536;-998.0;400.0;217;213;180;104;104;83;1.0;1.0;1.0;423034;-79.81499;-1014.0;788.0;21.134796056979507;82.80007840088574;1.7429143975525676;5.60272019089599;19.171533885455652;4.623014126999652;11.983931472461428;32.57583927951829;119.42660930083234;10.30680426386091;114.80359517383269;6.720970970188058;4.3530154862872985;6.5231625286828825;0.430543773232056;0.25740465228178466;223861891.95684856;23.010425523466576
phantom;;5.B;CT;5.B;-1.0;0;5.0;-1;-2.0;0.0;0.75;0.75;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-309.2673;-1113.0;2686.0;217;213;180;100;100;78;1.0;1.0;1.0;359166;-45.335938;-971.0;717.0;217;213;180;100;100;78;1.0;1.0;1.0;359166;-45.335938;-971.0;717.0;217;213;180;1.0;1.0;1.0;-309.2673;-1113.0;2686.0;217;213;180;95;91;74;1.0;1.0;1.0;303939;-17.916157;-960.0;241.0;217;213;180;95;91;74;1.0;1.0;1.0;303939;-17.916157;-960.0;241.0;20.07922070954018;63.398754554536225;1.5967267548185888;4.887821554156804;18.49130092947376;4.4073554469903895;11.837527041223105;30.16931627393498;102.43965168524845;9.25743029112586;98.03229623825806;5.944223428103003;3.903704252661878;5.800534442776081;0.3965459417947785;0.24154123136908623;141809992.08712664;21.600320804491854
phantom;;5.B;CT;5.B;-1.0;0;5.0;-1;0.0;0.0;0.75;0.75;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-309.2673;-1113.0;2686.0;217;213;180;100;100;78;1.0;1.0;1.0;359166;-45.335938;-971.0;717.0;217;213;180;100;100;78;1.0;1.0;1.0;359166;-45.335938;-971.0;717.0;217;213;180;1.0;1.0;1.0;-309.2673;-1113.0;2686.0;217;213;180;100;100;78;1.0;1.0;1.0;359120;-45.411026;-971.0;393.0;217;213;180;100;100;78;1.0;1.0;1.0;359166;-45.335938;-971.0;717.0;20.911578310162366;75.97900450811508;1.7476071218561642;5.8797313315946695;19.08890512947856;4.4073554469903895;12.088520732918916;31.832988260812503;118.55002563063022;9.910909562442685;114.14267018363982;6.436973222705909;4.182091147168407;6.261548000881917;0.41683097758450693;0.24949664958414083;184326639.95636192;22.655531596724185
phantom;;5.B;CT;5.B;-1.0;0;5.0;-1;2.0;0.0;0.75;0.75;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-309.2673;-1113.0;2686.0;217;213;180;100;100;78;1.0;1.0;1.0;359166;-45.335938;-971.0;717.0;217;213;180;100;100;78;1.0;1.0;1.0;359166;-45.335938;-971.0;717.0;217;213;180;1.0;1.0;1.0;-309.2673;-1113.0;2686.0;217;213;180;104;104;82;1.0;1.0;1.0;419976;-78.61171;-1000.0;399.0;217;213;180;104;104;82;1.0;1.0;1.0;420221;-78.29849;-1015.0;793.0;21.693205524299177;85.67478904965049;1.7084265596557193;5.353121477170603;19.707198885919084;4.4073554469903895;12.353439206066334;33.3773052905984;118.55002563063022;10.547604458069452;114.14267018363982;6.855029477702421;4.451315028239881;6.657720408477296;0.4266804957843596;0.25644306724720384;233620030.60811722;23.585375870847056
phantom;;5.B;CT;5.B;-1.0;0;5.0;-1;-2.0;0.25;0.0;0.0;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-306.56323;-1181.0;2795.0;217;213;180;100;99;78;1.0;1.0;1.0;358942;-47.092243;-985.0;677.0;217;213;180;100;99;78;1.0;1.0;1.0;358942;-47.092243;-985.0;677.0;217;213;180;1.0;1.0;1.0;-306.56323;-1181.0;2795.0;217;213;180;96;91;74;1.0;1.0;1.0;303339;-18.92696;-960.0;234.0;217;213;180;96;91;74;1.0;1.0;1.0;303339;-18.92696;-960.0;234.0;21.062718737654606;71.84329651214533;1.599894598912212;4.720884121594592;19.275397691957725;4.632069864817159;12.391860490198296;31.940263438431387;106.2414483210009;9.777793307771535;101.60937845618375;6.330017272562326;4.138215424686948;6.158295816738337;0.4024192037382408;0.2437543376328885;156365617.59191695;22.70421584494148
phantom;;5.B;CT;5.B;-1.0;0;5.0;-1;0.0;0.25;0.0;0.0;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-306.56323;-1181.0;2795.0;217;213;180;100;99;78;1.0;1.0;1.0;358942;-47.092243;-985.0;677.0;217;213;180;100;99;78;1.0;1.0;1.0;358942;-47.092243;-985.0;677.0;217;213;180;1.0;1.0;1.0;-306.56323;-1181.0;2795.0;217;213;180;100;99;78;1.0;1.0;1.0;358897;-47.162914;-985.0;397.0;217;213;180;100;99;78;1.0;1.0;1.0;358942;-47.092243;-985.0;677.0;21.86971163809302;85.25862772473359;1.735456099535228;5.50231031794325;19.842944520096207;4.632069864817159;12.62129337834328;33.53796101171846;121.09430471987486;10.425866991535274;116.4622348550577;6.824142438337705;4.41382346872006;6.6159890404235515;0.42220766394994275;0.25146233036376375;202253861.51381856;23.73905884524648
phantom;;5.B;CT;5.B;-1.0;0;5.0;-1;2.0;0.25;0.0;0.0;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-306.56323;-1181.0;2795.0;217;213;180;100;99;78;1.0;1.0;1.0;358942;-47.092243;-985.0;677.0;217;213;180;100;99;78;1.0;1.0;1.0;358942;-47.092243;-985.0;677.0;217;213;180;1.0;1.0;1.0;-306.56323;-1181.0;2795.0;217;213;180;104;103;82;1.0;1.0;1.0;419813;-80.583694;-1000.0;400.0;217;213;180;104;103;82;1.0;1.0;1.0;420064;-80.27497;-1021.0;774.0;22.58176798774134;94.56244021268363;1.6920842361434085;4.970310023893645;20.388127911765206;4.632069864817159;12.862644791364817;34.95807267276683;121.09430471987486;11.001378381660919;116.4622348550577;7.209777126515822;4.6612408370006255;6.9793244435290624;0.4306271369254815;0.2573947606432532;253776406.72502318;24.58655497756575
