id_subject;id_cohort;img_data_settings_id;img_data_modality;img_data_config;img_data_noise_level;img_data_noise_iter;img_data_rotation_angle;img_data_roi_randomise_iter;img_data_roi_adapt_size;img_data_translate_x;img_data_translate_y;img_data_translate_z;img_data_voxel_size;img_data_roi;diag_img_dim_x_init_img_CT;diag_img_dim_y_init_img_CT;diag_img_dim_z_init_img_CT;diag_vox_dim_x_init_img_CT;diag_vox_dim_y_init_img_CT;diag_vox_dim_z_init_img_CT;diag_mean_int_init_img_CT;diag_min_int_init_img_CT;diag_max_int_init_img_CT;diag_int_map_dim_x_init_roi;diag_int_map_dim_y_init_roi;diag_int_map_dim_z_init_roi;diag_int_bb_dim_x_init_roi;diag_int_bb_dim_y_init_roi;diag_int_bb_dim_z_init_roi;diag_int_vox_dim_x_init_roi;diag_int_vox_dim_y_init_roi;diag_int_vox_dim_z_init_roi;diag_int_vox_count_init_roi;diag_int_mean_int_init_roi;diag_int_min_int_init_roi;diag_int_max_int_init_roi;diag_mrp_map_dim_x_init_roi;diag_mrp_map_dim_y_init_roi;diag_mrp_map_dim_z_init_roi;diag_mrp_bb_dim_x_init_roi;diag_mrp_bb_dim_y_init_roi;diag_mrp_bb_dim_z_init_roi;diag_mrp_vox_dim_x_init_roi;diag_mrp_vox_dim_y_init_roi;diag_mrp_vox_dim_z_init_roi;diag_mrp_vox_count_init_roi;diag_mrp_mean_int_init_roi;diag_mrp_min_int_init_roi;diag_mrp_max_int_init_roi;diag_img_dim_x_interp_img_CT;diag_img_dim_y_interp_img_CT;diag_img_dim_z_interp_img_CT;diag_vox_dim_x_interp_img_CT;diag_vox_dim_y_interp_img_CT;diag_vox_dim_z_interp_img_CT;diag_mean_int_interp_img_CT;diag_min_int_interp_img_CT;diag_max_int_interp_img_CT;diag_int_map_dim_x_interp_roi;diag_int_map_dim_y_interp_roi;diag_int_map_dim_z_interp_roi;diag_int_bb_dim_x_interp_roi;diag_int_bb_dim_y_interp_roi;diag_int_bb_dim_z_interp_roi;diag_int_vox_dim_x_interp_roi;diag_int_vox_dim_y_interp_roi;diag_int_vox_dim_z_interp_roi;diag_int_vox_count_interp_roi;diag_int_mean_int_interp_roi;diag_int_min_int_interp_roi;diag_int_max_int_interp_roi;diag_mrp_map_dim_x_interp_roi;diag_mrp_map_dim_y_interp_roi;diag_mrp_map_dim_z_interp_roi;diag_mrp_bb_dim_x_interp_roi;diag_mrp_bb_dim_y_interp_roi;diag_mrp_bb_dim_z_interp_roi;diag_mrp_vox_dim_x_interp_roi;diag_mrp_vox_dim_y_interp_roi;diag_mrp_vox_dim_z_interp_roi;diag_mrp_vox_count_interp_roi;diag_mrp_mean_int_interp_roi;diag_mrp_min_int_interp_roi;diag_mrp_max_int_interp_roi;diag_img_dim_x_reseg_img_CT;diag_img_dim_y_reseg_img_CT;diag_img_dim_z_reseg_img_CT;diag_vox_dim_x_reseg_img_CT;diag_vox_dim_y_reseg_img_CT;diag_vox_dim_z_reseg_img_CT;diag_mean_int_reseg_img_CT;diag_min_int_reseg_img_CT;diag_max_int_reseg_img_CT;diag_int_map_dim_x_reseg_roi;diag_int_map_dim_y_reseg_roi;diag_int_map_dim_z_reseg_roi;diag_int_bb_dim_x_reseg_roi;diag_int_bb_dim_y_reseg_roi;diag_int_bb_dim_z_reseg_roi;diag_int_vox_dim_x_reseg_roi;diag_int_vox_dim_y_reseg_roi;diag_int_vox_dim_z_reseg_roi;diag_int_vox_count_reseg_roi;diag_int_mean_int_reseg_roi;diag_int_min_int_reseg_roi;diag_int_max_int_reseg_roi;diag_mrp_map_dim_x_reseg_roi;diag_mrp_map_dim_y_reseg_roi;diag_mrp_map_dim_z_reseg_roi;diag_mrp_bb_dim_x_reseg_roi;diag_mrp_bb_dim_y_reseg_roi;diag_mrp_bb_dim_z_reseg_roi;diag_mrp_vox_dim_x_reseg_roi;diag_mrp_vox_dim_y_reseg_roi;diag_mrp_vox_dim_z_reseg_roi;diag_mrp_vox_count_reseg_roi;diag_mrp_mean_int_reseg_roi;diag_mrp_min_int_reseg_roi;diag_mrp_max_int_reseg_roi;wavelet_db3_hhh_invar_level_2_stat_mean;wavelet_db3_hhh_invar_level_2_stat_var;wavelet_db3_hhh_invar_level_2_stat_skew;wavelet_db3_hhh_invar_level_2_stat_kurt;wavelet_db3_hhh_invar_level_2_stat_median;wavelet_db3_hhh_invar_level_2_stat_min;wavelet_db3_hhh_invar_level_2_stat_p10;wavelet_db3_hhh_invar_level_2_stat_p90;wavelet_db3_hhh_invar_level_2_stat_max;wavelet_db3_hhh_invar_level_2_stat_iqr;wavelet_db3_hhh_invar_level_2_stat_range;wavelet_db3_hhh_invar_level_2_stat_mad;wavelet_db3_hhh_invar_level_2_stat_rmad;wavelet_db3_hhh_invar_level_2_stat_medad;wavelet_db3_hhh_invar_level_2_stat_cov;wavelet_db3_hhh_invar_level_2_stat_qcod;wavelet_db3_hhh_invar_level_2_stat_energy;wavelet_db3_hhh_invar_level_2_stat_rms
phantom;;7.B;CT;7.B;-1.0;0;0.0;-1;-2.0;0.75;0.0;0.75;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;200;197;180;1.0;1.0;1.0;-265.52713;-1211.0;3416.0;200;197;180;98;97;78;1.0;1.0;1.0;358542;-44.991436;-985.0;761.0;200;197;180;98;97;78;1.0;1.0;1.0;358542;-44.991436;-985.0;761.0;200;197;180;1.0;1.0;1.0;-265.52713;-1211.0;3416.0;200;197;180;93;90;74;1.0;1.0;1.0;302146;-16.827448;-981.0;283.0;200;197;180;93;90;74;1.0;1.0;1.0;302146;-16.827448;-981.0;283.0;0.02979852;326.8799;-0.0097868452813495;5.6472696194825165;0.010280609;-179.6084;-17.653179168701172;17.780646324157715;175.24675;14.851874589920044;354.85516;11.88237;6.4768143;11.882356;606.73553;718.1195112110208;98765736.0;18.079846029356602
phantom;;7.B;CT;7.B;-1.0;0;0.0;-1;0.0;0.75;0.0;0.75;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;200;197;180;1.0;1.0;1.0;-265.52713;-1211.0;3416.0;200;197;180;98;97;78;1.0;1.0;1.0;358542;-44.991436;-985.0;761.0;200;197;180;98;97;78;1.0;1.0;1.0;358542;-44.991436;-985.0;761.0;200;197;180;1.0;1.0;1.0;-265.52713;-1211.0;3416.0;200;197;180;98;97;78;1.0;1.0;1.0;358494;-45.07207;-985.0;395.0;200;197;180;98;97;78;1.0;1.0;1.0;358542;-44.991436;-985.0;761.0;-0.03697684;420.67862;-0.007308889353064157;5.5202965994409965;-0.019272566;-196.78156;-20.482529830932613;20.33900489807129;214.01965;16.200315475463867;410.8012;13.397241;7.1691403;13.397231;-554.6837;-364.86628362777213;150811260.0;20.510485672912075
phantom;;7.B;CT;7.B;-1.0;0;0.0;-1;2.0;0.75;0.0;0.75;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;200;197;180;1.0;1.0;1.0;-265.52713;-1211.0;3416.0;200;197;180;98;97;78;1.0;1.0;1.0;358542;-44.991436;-985.0;761.0;200;197;180;98;97;78;1.0;1.0;1.0;358542;-44.991436;-985.0;761.0;200;197;180;1.0;1.0;1.0;-265.52713;-1211.0;3416.0;200;197;180;102;101;82;1.0;1.0;1.0;420582;-79.4467;-1000.0;400.0;200;197;180;102;101;82;1.0;1.0;1.0;420878;-79.09459;-1055.0;880.0;0.016592218;500.97937;0.003589451215029151;5.094320113853602;-0.0052860305;-196.78156;-22.862907218933106;22.90273513793946;214.01965;17.57346749305725;410.8012;14.683774;7.85984;14.683762;1348.9799;3966.872880899844;210703000.0;22.382573890495877
phantom;;7.B;CT;7.B;-1.0;0;0.0;-1;-2.0;0.75;0.25;0.0;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;200;197;180;1.0;1.0;1.0;-264.4487;-1273.0;3237.0;200;197;180;98;97;78;1.0;1.0;1.0;358365;-46.58455;-1004.0;759.0;200;197;180;98;97;78;1.0;1.0;1.0;358365;-46.58455;-1004.0;759.0;200;197;180;1.0;1.0;1.0;-264.4487;-1273.0;3237.0;200;197;180;93;90;74;1.0;1.0;1.0;301690;-18.252523;-992.0;274.0;200;197;180;93;90;74;1.0;1.0;1.0;301691;-18.25579;-1004.0;274.0;0.025875919;330.599;-0.005015802117715945;5.575255735758903;0.005091667;-166.14346;-17.711466598510743;17.836979675292994;171.18547;14.910483717918396;337.32892;11.950435;6.502421;11.950418;702.6758;1345.983438613105;99738620.0;18.182400877786545
phantom;;7.B;CT;7.B;-1.0;0;0.0;-1;0.0;0.75;0.25;0.0;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;200;197;180;1.0;1.0;1.0;-264.4487;-1273.0;3237.0;200;197;180;98;97;78;1.0;1.0;1.0;358365;-46.58455;-1004.0;759.0;200;197;180;98;97;78;1.0;1.0;1.0;358365;-46.58455;-1004.0;759.0;200;197;180;1.0;1.0;1.0;-264.4487;-1273.0;3237.0;200;197;180;98;97;78;1.0;1.0;1.0;358313;-46.66653;-992.0;397.0;200;197;180;98;97;78;1.0;1.0;1.0;358365;-46.58455;-1004.0;759.0;-0.03776876;422.24985;-0.009652755955320037;5.489284441886577;-0.013703942;-197.73465;-20.535013580322264;20.462537765502926;225.4374;16.297761917114258;423.17206;13.45259;7.213193;13.452569;-544.0666;-313.29181638190215;151298130.0;20.548754080466487
phantom;;7.B;CT;7.B;-1.0;0;0.0;-1;2.0;0.75;0.25;0.0;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;200;197;180;1.0;1.0;1.0;-264.4487;-1273.0;3237.0;200;197;180;98;97;78;1.0;1.0;1.0;358365;-46.58455;-1004.0;759.0;200;197;180;98;97;78;1.0;1.0;1.0;358365;-46.58455;-1004.0;759.0;200;197;180;1.0;1.0;1.0;-264.4487;-1273.0;3237.0;200;197;180;102;101;82;1.0;1.0;1.0;420404;-80.74279;-1000.0;400.0;200;197;180;102;101;82;1.0;1.0;1.0;420691;-80.426476;-1042.0;847.0;0.020170651;505.95145;0.01140897244305516;5.103093939676999;-0.008511484;-202.04054;-22.98888111114502;23.080365943908696;225.4374;17.63616681098938;427.47794;14.768515;7.9037056;14.768486;1115.1531;1367.0820935519046;212704180.0;22.493373175328717
phantom;;7.B;CT;7.B;-1.0;0;0.0;-1;-2.0;0.75;0.25;0.25;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;200;197;180;1.0;1.0;1.0;-264.84845;-1257.0;3207.0;200;197;180;98;97;78;1.0;1.0;1.0;357927;-48.16319;-1008.0;761.0;200;197;180;98;97;78;1.0;1.0;1.0;357927;-48.16319;-1008.0;761.0;200;197;180;1.0;1.0;1.0;-264.84845;-1257.0;3207.0;200;197;180;93;90;74;1.0;1.0;1.0;301350;-19.710407;-993.0;270.0;200;197;180;93;90;74;1.0;1.0;1.0;301351;-19.713686;-1008.0;270.0;0.0210952;334.36014;-0.005733773938780615;5.588055789420947;0.00019401312;-159.37129;-17.734814453125;17.89818744659424;157.95676;14.85089910030365;317.32806;11.977861;6.488849;11.977846;866.8094;-1734.6157841239783;100759550.0;18.285528454340284
phantom;;7.B;CT;7.B;-1.0;0;0.0;-1;0.0;0.75;0.25;0.25;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;200;197;180;1.0;1.0;1.0;-264.84845;-1257.0;3207.0;200;197;180;98;97;78;1.0;1.0;1.0;357927;-48.16319;-1008.0;761.0;200;197;180;98;97;78;1.0;1.0;1.0;357927;-48.16319;-1008.0;761.0;200;197;180;1.0;1.0;1.0;-264.84845;-1257.0;3207.0;200;197;180;98;97;78;1.0;1.0;1.0;357880;-48.23751;-993.0;400.0;200;197;180;98;97;78;1.0;1.0;1.0;357927;-48.16319;-1008.0;761.0;-0.043023504;422.4373;-0.007558519796619068;5.462207371285196;-0.015756767;-190.6208;-20.524002075195312;20.439207077026385;220.60121;16.25647211074829;411.22202;13.438713;7.1967583;13.4386835;-477.72214;-197.34246948025262;151182510.0;20.553323800734805
phantom;;7.B;CT;7.B;-1.0;0;0.0;-1;2.0;0.75;0.25;0.25;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;200;197;180;1.0;1.0;1.0;-264.84845;-1257.0;3207.0;200;197;180;98;97;78;1.0;1.0;1.0;357927;-48.16319;-1008.0;761.0;200;197;180;98;97;78;1.0;1.0;1.0;357927;-48.16319;-1008.0;761.0;200;197;180;1.0;1.0;1.0;-264.84845;-1257.0;3207.0;200;197;180;102;101;82;1.0;1.0;1.0;419778;-82.3959;-1000.0;400.0;200;197;180;102;101;82;1.0;1.0;1.0;420068;-82.06516;-1041.0;857.0;0.02508986;508.77383;0.01483716600393628;5.072818904670386;-0.005146742;-202.72462;-22.96577644348144;23.012779808044435;220.60121;17.557421922683716;423.32584;14.770352;7.871591;14.770327;899.0092;-794.5487845667491;213572340.0;22.55602991577675
phantom;;7.B;CT;7.B;-1.0;0;0.0;-1;-2.0;0.75;0.25;0.5;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;200;197;180;1.0;1.0;1.0;-265.24878;-1236.0;3101.0;200;197;180;97;97;79;1.0;1.0;1.0;364677;-48.887173;-1003.0;766.0;200;197;180;97;97;79;1.0;1.0;1.0;364677;-48.887173;-1003.0;766.0;200;197;180;1.0;1.0;1.0;-265.24878;-1236.0;3101.0;200;197;180;93;90;75;1.0;1.0;1.0;307701;-20.524755;-988.0;279.0;200;197;180;93;90;75;1.0;1.0;1.0;307702;-20.527948;-1003.0;279.0;0.019523991;338.59225;-0.005770175775818036;5.639234925506154;0.011453301;-161.17041;-17.852479934692383;18.004371643066406;165.17572;14.852720260620117;326.34613;12.040434;6.515965;12.040432;942.47516;573.2555212014134;104185290.0;18.40088641230263
phantom;;7.B;CT;7.B;-1.0;0;0.0;-1;0.0;0.75;0.25;0.5;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;200;197;180;1.0;1.0;1.0;-265.24878;-1236.0;3101.0;200;197;180;97;97;79;1.0;1.0;1.0;364677;-48.887173;-1003.0;766.0;200;197;180;97;97;79;1.0;1.0;1.0;364677;-48.887173;-1003.0;766.0;200;197;180;1.0;1.0;1.0;-265.24878;-1236.0;3101.0;200;197;180;97;97;79;1.0;1.0;1.0;364616;-48.985783;-988.0;391.0;200;197;180;97;97;79;1.0;1.0;1.0;364677;-48.887173;-1003.0;766.0;-0.03744818;418.75732;-0.007477896749608375;5.479302946031643;-0.006119132;-180.67142;-20.387807846069336;20.334470748901367;204.14264;16.09006667137146;384.81406;13.358062;7.1381125;13.358026;-546.4501;-504.373078331577;152686130.0;20.463594894813685
phantom;;7.B;CT;7.B;-1.0;0;0.0;-1;2.0;0.75;0.25;0.5;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;200;197;180;1.0;1.0;1.0;-265.24878;-1236.0;3101.0;200;197;180;97;97;79;1.0;1.0;1.0;364677;-48.887173;-1003.0;766.0;200;197;180;97;97;79;1.0;1.0;1.0;364677;-48.887173;-1003.0;766.0;200;197;180;1.0;1.0;1.0;-265.24878;-1236.0;3101.0;200;197;180;101;101;83;1.0;1.0;1.0;426111;-82.49855;-1000.0;395.0;200;197;180;101;101;83;1.0;1.0;1.0;426436;-82.13956;-1043.0;866.0;0.026684066;507.2032;0.015548448897375023;5.052666304275959;-0.0015239716;-191.70322;-22.88330841064453;22.97675323486328;204.14264;17.514880657196045;395.84586;14.734129;7.845626;14.734101;843.9932;-71881.34442270058;216125150.0;22.52118733107855
phantom;;7.B;CT;7.B;-1.0;0;0.0;-1;-2.0;0.75;0.25;0.75;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;200;197;180;1.0;1.0;1.0;-265.64908;-1265.0;3182.0;200;197;180;98;97;78;1.0;1.0;1.0;358791;-44.96197;-990.0;762.0;200;197;180;98;97;78;1.0;1.0;1.0;358791;-44.96197;-990.0;762.0;200;197;180;1.0;1.0;1.0;-265.64908;-1265.0;3182.0;200;197;180;93;90;74;1.0;1.0;1.0;302284;-16.82487;-990.0;274.0;200;197;180;93;90;74;1.0;1.0;1.0;302284;-16.82487;-990.0;274.0;0.02851988;326.57697;-0.0033810976617651353;5.583119850786655;0.008042976;-168.46632;-17.652533531188965;17.756711769104005;173.46245;14.80951476097107;341.92877;11.880454;6.470755;11.880438;633.6436;715.1397338184163;98719230.0;18.071462622337894
phantom;;7.B;CT;7.B;-1.0;0;0.0;-1;0.0;0.75;0.25;0.75;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;200;197;180;1.0;1.0;1.0;-265.64908;-1265.0;3182.0;200;197;180;98;97;78;1.0;1.0;1.0;358791;-44.96197;-990.0;762.0;200;197;180;98;97;78;1.0;1.0;1.0;358791;-44.96197;-990.0;762.0;200;197;180;1.0;1.0;1.0;-265.64908;-1265.0;3182.0;200;197;180;98;97;78;1.0;1.0;1.0;358741;-45.04592;-990.0;399.0;200;197;180;98;97;78;1.0;1.0;1.0;358791;-44.96197;-990.0;762.0;-0.037645355;420.14667;-0.006972159531784479;5.532024923696303;-0.009637415;-193.02846;-20.513612747192383;20.353824615478516;218.50333;16.138659477233887;411.5318;13.389185;7.1603775;13.389155;-544.48895;-436.1160477282684;150724350.0;20.497514650597548
phantom;;7.B;CT;7.B;-1.0;0;0.0;-1;2.0;0.75;0.25;0.75;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;200;197;180;1.0;1.0;1.0;-265.64908;-1265.0;3182.0;200;197;180;98;97;78;1.0;1.0;1.0;358791;-44.96197;-990.0;762.0;200;197;180;98;97;78;1.0;1.0;1.0;358791;-44.96197;-990.0;762.0;200;197;180;1.0;1.0;1.0;-265.64908;-1265.0;3182.0;200;197;180;102;101;82;1.0;1.0;1.0;420753;-79.07368;-1000.0;400.0;200;197;180;102;101;82;1.0;1.0;1.0;421057;-78.73237;-1044.0;876.0;0.026566818;500.1063;0.013370088560776781;5.120883886438987;0.00047290325;-193.02846;-22.789829254150387;22.91516723632812;218.98547;17.511305809020996;412.01392;14.668988;7.845996;14.668965;841.7664;586.2125275356767;210421520.0;22.36307220940158
phantom;;7.B;CT;7.B;-1.0;0;0.0;-1;-2.0;0.75;0.5;0.0;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;200;197;180;1.0;1.0;1.0;-264.565;-1214.0;3230.0;200;197;180;98;96;78;1.0;1.0;1.0;358734;-46.79115;-1003.0;753.0;200;197;180;98;96;78;1.0;1.0;1.0;358734;-46.79115;-1003.0;753.0;200;197;180;1.0;1.0;1.0;-264.565;-1214.0;3230.0;200;197;180;93;89;74;1.0;1.0;1.0;302349;-17.94556;-990.0;261.0;200;197;180;93;89;74;1.0;1.0;1.0;302350;-17.948818;-1003.0;261.0;0.024061551;331.83105;-0.005678008187762467;5.534680393364113;0.011723757;-163.14633;-17.840615463256835;17.959006118774415;156.07877;14.954882621765137;319.2251;11.983178;6.5204496;11.983172;757.068;756.8940534800656;100328970.0;18.216246910438826
phantom;;7.B;CT;7.B;-1.0;0;0.0;-1;0.0;0.75;0.5;0.0;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;200;197;180;1.0;1.0;1.0;-264.565;-1214.0;3230.0;200;197;180;98;96;78;1.0;1.0;1.0;358734;-46.79115;-1003.0;753.0;200;197;180;98;96;78;1.0;1.0;1.0;358734;-46.79115;-1003.0;753.0;200;197;180;1.0;1.0;1.0;-264.565;-1214.0;3230.0;200;197;180;98;96;78;1.0;1.0;1.0;358684;-46.864956;-991.0;398.0;200;197;180;98;96;78;1.0;1.0;1.0;358734;-46.79115;-1003.0;753.0;-0.039767772;423.88458;-0.006798913110975933;5.511837869712638;-0.0042159557;-193.7485;-20.675650787353515;20.51622486114503;215.22389;16.336415767669678;408.9724;13.479571;7.230929;13.479526;-517.71716;-584.6706657337406;152041150.0;20.58849368993011
phantom;;7.B;CT;7.B;-1.0;0;0.0;-1;2.0;0.75;0.5;0.0;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;200;197;180;1.0;1.0;1.0;-264.565;-1214.0;3230.0;200;197;180;98;96;78;1.0;1.0;1.0;358734;-46.79115;-1003.0;753.0;200;197;180;98;96;78;1.0;1.0;1.0;358734;-46.79115;-1003.0;753.0;200;197;180;1.0;1.0;1.0;-264.565;-1214.0;3230.0;200;197;180;102;100;82;1.0;1.0;1.0;420257;-81.12377;-1000.0;400.0;200;197;180;102;100;82;1.0;1.0;1.0;420541;-80.828285;-1051.0;843.0;0.029375758;505.70325;0.013233794414853402;5.071822397266928;0.010222316;-193.7485;-23.117576980590815;23.132252502441407;223.57071;17.67151641845703;417.3192;14.777647;7.9197965;14.777633;765.5239;1022.6229580573952;212525710.0;22.487866889015578
phantom;;7.B;CT;7.B;-1.0;0;0.0;-1;-2.0;0.75;0.5;0.25;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;200;197;180;1.0;1.0;1.0;-264.96393;-1181.0;3243.0;200;197;180;98;96;78;1.0;1.0;1.0;358265;-48.31946;-1009.0;765.0;200;197;180;98;96;78;1.0;1.0;1.0;358265;-48.31946;-1009.0;765.0;200;197;180;1.0;1.0;1.0;-264.96393;-1181.0;3243.0;200;197;180;93;89;74;1.0;1.0;1.0;301944;-19.553947;-995.0;259.0;200;197;180;93;89;74;1.0;1.0;1.0;301945;-19.557224;-1009.0;259.0;0.020791592;335.9801;-0.005406373188849619;5.565336345168811;0.0043548048;-160.4258;-17.85555953979492;17.98097496032715;146.31671;14.870508551597595;306.7425;12.0145645;6.511273;12.014552;881.5948;549.4917384313812;101447310.0;18.3297723031484
phantom;;7.B;CT;7.B;-1.0;0;0.0;-1;0.0;0.75;0.5;0.25;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;200;197;180;1.0;1.0;1.0;-264.96393;-1181.0;3243.0;200;197;180;98;96;78;1.0;1.0;1.0;358265;-48.31946;-1009.0;765.0;200;197;180;98;96;78;1.0;1.0;1.0;358265;-48.31946;-1009.0;765.0;200;197;180;1.0;1.0;1.0;-264.96393;-1181.0;3243.0;200;197;180;98;96;78;1.0;1.0;1.0;358214;-48.40092;-999.0;392.0;200;197;180;98;96;78;1.0;1.0;1.0;358265;-48.31946;-1009.0;765.0;-0.04770638;424.04498;-0.00856841470234483;5.449736621096443;-0.015097022;-185.85017;-20.634691810607908;20.487686347961432;212.25412;16.287766695022583;398.1043;13.467478;7.2174244;13.467442;-431.64777;-292.0516465241945;151899650.0;20.592406658809075
